CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,HasSupportTickets,LastLoginDaysAgo,ContractRenewal,Churn
CUST3278,66,Female,Standard,51.74,48,0,7,No,1
CUST3279,68,Male,Basic,25.24,58,1,64,Yes,0
CUST3280,31,Male,Basic,26.86,58,1,61,Yes,0
CUST3281,29,Female,Standard,52.32,15,0,6,No,1
CUST3282,59,Female,Standard,61.61,55,1,6,Yes,0
CUST3283,37,Male,Standard,55.35,17,1,7,Yes,0
CUST3284,67,Male,Basic,38.87,26,0,18,No,1
CUST3285,41,Male,Standard,41.26,20,0,16,No,1
CUST3286,60,Female,Basic,30.06,25,0,10,Yes,0
CUST3287,51,Male,Basic,31.68,13,1,48,Yes,0
CUST3288,42,Female,Standard,67.61,33,0,10,Yes,0
CUST3289,67,Female,Basic,20.98,25,0,40,No,1
CUST3290,46,Female,Basic,31.47,8,0,61,No,1
CUST3291,56,Male,Standard,65.61,5,0,51,Yes,0
CUST3292,48,Male,Standard,47.26,6,0,65,Yes,0
CUST3293,64,Male,Premium,96.29,23,1,67,No,1
CUST3294,60,Male,Standard,40.57,52,0,74,Yes,0
CUST3295,67,Female,Basic,34.65,30,1,66,No,1
CUST3296,40,Female,Basic,38.66,14,1,39,No,1
CUST3297,61,Female,Premium,89.72,54,0,4,Yes,0
CUST3298,55,Female,Standard,53.17,23,0,84,Yes,0
CUST3299,37,Male,Standard,41.35,11,1,21,Yes,0
CUST3300,40,Male,Basic,38.4,31,1,36,Yes,0
CUST3301,62,Male,Standard,54.11,6,0,10,Yes,0
CUST3302,69,Female,Basic,20.58,11,0,43,No,1
CUST3303,33,Female,Standard,60.69,13,0,85,Yes,0
CUST3304,67,Female,Premium,84.46,12,1,52,No,1
CUST3305,59,Male,Premium,73.73,54,1,76,Yes,0
CUST3306,25,Male,Standard,46.43,2,0,60,Yes,0
CUST3307,67,Female,Standard,41.93,53,1,66,Yes,0
CUST3308,38,Male,Premium,87.23,35,0,12,No,1
CUST3309,18,Female,Standard,58.66,55,1,10,Yes,0
CUST3310,25,Female,Basic,30.11,36,0,10,Yes,0
CUST3311,46,Female,Standard,64.51,17,0,84,Yes,0
CUST3312,49,Male,Basic,37.22,28,0,84,Yes,0
CUST3313,55,Male,Standard,58.47,28,0,6,No,1
CUST3314,22,Male,Standard,40.38,22,0,16,Yes,0
CUST3315,64,Male,Standard,60.86,38,0,47,Yes,0
CUST3316,39,Male,Basic,28.36,7,0,13,Yes,0
CUST3317,64,Female,Basic,31.31,15,0,62,Yes,0
CUST3318,51,Female,Standard,59.47,32,0,63,Yes,0
CUST3319,18,Male,Premium,80.51,11,1,74,No,1
CUST3320,43,Male,Standard,67.51,24,1,76,No,1
CUST3321,60,Male,Basic,22.68,3,0,64,Yes,0
CUST3322,27,Male,Premium,90.15,30,0,33,Yes,0
CUST3323,47,Female,Premium,70.13,6,0,8,Yes,0
CUST3324,67,Male,Basic,38.49,58,1,76,Yes,0
CUST3325,35,Male,Basic,22.25,2,1,36,Yes,0
CUST3326,34,Male,Standard,42.85,14,0,29,Yes,0
CUST3327,43,Female,Premium,79.99,41,1,40,Yes,0
CUST3328,25,Female,Premium,81.21,18,1,44,Yes,0
CUST3329,64,Male,Premium,76.43,51,1,46,No,1
CUST3330,57,Female,Standard,57.55,44,0,6,Yes,0
CUST3331,66,Female,Standard,53.29,31,0,13,Yes,0
CUST3332,29,Female,Basic,20.68,13,0,47,Yes,0
CUST3333,44,Male,Basic,26.39,26,0,5,No,1
CUST3334,25,Female,Standard,64.31,44,0,33,Yes,0
CUST3335,42,Female,Standard,60.69,12,0,79,No,1
CUST3336,63,Female,Standard,61.75,18,0,45,No,1
CUST3337,21,Female,Standard,60.94,9,0,58,Yes,0
CUST3338,50,Female,Basic,26.22,49,0,69,Yes,0
CUST3339,18,Male,Standard,42.99,21,0,7,No,1
CUST3340,36,Female,Basic,25.45,48,1,23,No,1
CUST3341,48,Female,Standard,64.95,49,1,66,No,1
CUST3342,33,Female,Premium,99.41,53,0,3,Yes,0
CUST3343,31,Male,Standard,54.82,56,0,0,Yes,0
CUST3344,65,Female,Premium,70.29,40,0,33,Yes,0
CUST3345,22,Female,Basic,22.8,43,0,8,Yes,0
CUST3346,58,Male,Standard,49.66,24,1,62,No,1
CUST3347,43,Female,Basic,31.57,34,0,75,Yes,0
CUST3348,45,Female,Standard,42.25,8,0,9,Yes,0
CUST3349,19,Female,Premium,98.3,44,1,9,Yes,0
CUST3350,67,Male,Standard,50.95,53,0,49,Yes,0
CUST3351,23,Male,Premium,97.38,33,0,43,Yes,0
CUST3352,26,Female,Basic,35.61,23,0,47,Yes,0
CUST3353,50,Male,Premium,92.66,13,0,86,Yes,0
CUST3354,58,Female,Basic,32.13,54,0,5,Yes,0
CUST3355,42,Female,Premium,88.8,53,0,87,Yes,0
CUST3356,65,Female,Basic,32.76,49,0,23,Yes,0
CUST3357,30,Male,Basic,32.57,14,1,84,No,1
CUST3358,26,Female,Standard,56.61,14,0,57,No,1
CUST3359,30,Male,Premium,99.59,16,1,63,Yes,0
CUST3360,48,Male,Basic,34.65,49,0,55,Yes,0
CUST3361,58,Male,Basic,35.54,38,0,81,Yes,0
CUST3362,28,Male,Premium,96.17,58,0,11,Yes,0
CUST3363,21,Female,Basic,24.31,39,0,34,Yes,0
CUST3364,51,Female,Basic,21.68,26,0,70,No,1
CUST3365,55,Male,Standard,54.49,26,0,88,Yes,0
CUST3366,63,Female,Basic,30.28,1,1,5,No,1
CUST3367,21,Male,Premium,94.88,32,0,64,Yes,0
CUST3368,55,Female,Premium,83.31,57,0,79,Yes,0
CUST3369,36,Female,Standard,57.13,15,1,59,No,1
CUST3370,23,Female,Premium,85.81,52,0,67,Yes,0
CUST3371,51,Male,Standard,41.15,21,0,28,Yes,0
CUST3372,35,Female,Basic,32.3,18,1,37,Yes,0
CUST3373,30,Male,Basic,36.56,30,0,21,Yes,0
CUST3374,58,Female,Standard,44.73,58,0,7,Yes,0
CUST3375,40,Male,Basic,31.89,13,0,62,Yes,0
CUST3376,36,Female,Premium,87.81,24,0,12,Yes,0
CUST3377,62,Female,Premium,74.93,30,0,26,Yes,0
CUST3378,28,Female,Basic,22.47,2,0,17,No,1
CUST3379,18,Male,Standard,69.4,19,1,17,Yes,0
CUST3380,41,Female,Standard,51.81,47,1,76,Yes,0
CUST3381,24,Male,Premium,76.82,44,0,85,Yes,0
CUST3382,42,Female,Premium,75.14,47,0,61,Yes,0
CUST3383,38,Male,Standard,60.03,25,1,13,Yes,0
CUST3384,32,Male,Premium,88.28,50,0,10,Yes,0
CUST3385,18,Female,Standard,59.31,14,0,85,Yes,0
CUST3386,29,Male,Standard,42.64,6,0,16,Yes,0
CUST3387,24,Male,Basic,37.87,12,1,50,Yes,0
CUST3388,32,Male,Basic,27.79,20,0,13,No,1
CUST3389,38,Male,Standard,49.4,23,1,56,No,1
CUST3390,36,Female,Basic,29.25,30,0,5,Yes,0
CUST3391,46,Female,Basic,27.8,30,0,56,Yes,0
CUST3392,42,Male,Standard,65.91,38,0,3,Yes,0
CUST3393,50,Male,Basic,38.59,58,0,10,No,1
CUST3394,66,Male,Standard,49.1,30,1,73,Yes,0
CUST3395,49,Male,Standard,65.92,41,1,10,No,1
CUST3396,66,Female,Premium,93.45,30,0,78,Yes,0
CUST3397,52,Female,Standard,67.92,57,1,7,Yes,0
CUST3398,61,Male,Basic,24.92,58,1,83,No,1
CUST3399,55,Male,Standard,57.31,36,0,58,Yes,0
CUST3400,43,Male,Premium,78.24,49,0,20,Yes,0
CUST3401,28,Female,Premium,94.72,34,0,64,Yes,0
CUST3402,52,Female,Standard,40.16,16,0,23,Yes,0
CUST3403,25,Male,Basic,31.3,24,0,29,Yes,0
CUST3404,63,Male,Premium,80.18,14,0,83,Yes,0
CUST3405,31,Female,Basic,26.45,26,0,56,Yes,0
CUST3406,27,Female,Standard,59.35,8,1,79,Yes,0
CUST3407,19,Male,Standard,65.54,14,1,72,Yes,0
CUST3408,63,Male,Basic,32.18,31,0,16,Yes,0
CUST3409,26,Male,Basic,37.06,2,0,58,No,1
CUST3410,20,Female,Basic,25.29,48,0,30,No,1
CUST3411,38,Male,Standard,55.59,4,0,63,Yes,0
CUST3412,43,Male,Premium,83.52,1,0,47,Yes,0
CUST3413,25,Female,Basic,20.23,55,0,22,Yes,0
CUST3414,65,Male,Premium,86.7,20,0,69,No,1
CUST3415,19,Female,Basic,33.23,59,0,29,Yes,0
CUST3416,23,Male,Standard,57.76,14,0,54,Yes,0
CUST3417,45,Male,Basic,34.73,40,0,6,Yes,0
CUST3418,46,Female,Premium,87.14,25,1,74,Yes,0
CUST3419,43,Male,Premium,72.0,25,1,11,Yes,0
CUST3420,42,Female,Standard,43.49,3,0,59,No,1
CUST3421,29,Female,Premium,87.89,5,0,51,Yes,0
CUST3422,22,Male,Standard,48.25,38,0,26,Yes,0
CUST3423,51,Female,Premium,72.39,54,0,11,No,1
CUST3424,65,Male,Standard,52.89,26,0,12,Yes,0
CUST3425,54,Female,Premium,86.63,40,0,71,No,1
CUST3426,32,Male,Standard,49.86,38,1,79,No,1
CUST3427,61,Female,Basic,34.41,38,0,61,No,1
CUST3428,53,Male,Standard,59.31,4,1,28,Yes,0
CUST3429,32,Male,Basic,26.66,7,0,34,Yes,0
CUST3430,60,Female,Standard,62.65,30,0,59,Yes,0
CUST3431,65,Female,Standard,59.46,30,0,28,Yes,0
CUST3432,40,Male,Standard,59.12,56,0,30,Yes,0
CUST3433,23,Male,Basic,31.07,19,0,76,Yes,0
CUST3434,63,Female,Basic,20.23,39,0,75,Yes,0
CUST3435,67,Female,Standard,60.9,35,0,60,Yes,0
CUST3436,61,Male,Premium,81.28,40,0,1,Yes,0
CUST3437,60,Male,Basic,38.85,33,0,32,No,1
CUST3438,62,Male,Standard,64.54,33,1,71,No,1
CUST3439,38,Female,Standard,57.63,14,0,61,Yes,0
CUST3440,40,Male,Standard,47.57,38,0,58,No,1
CUST3441,60,Male,Basic,24.07,10,0,39,No,1
CUST3442,33,Female,Standard,50.21,57,1,48,Yes,0
CUST3443,64,Male,Basic,29.53,28,0,31,Yes,0
CUST3444,32,Female,Premium,78.88,14,0,37,No,1
CUST3445,42,Male,Basic,30.3,36,0,78,Yes,0
CUST3446,53,Male,Basic,23.31,38,0,86,Yes,0
CUST3447,28,Male,Basic,39.55,16,0,87,Yes,0
CUST3448,68,Female,Basic,22.16,21,1,12,Yes,0
CUST3449,32,Male,Premium,97.96,28,1,84,Yes,0
CUST3450,21,Female,Basic,38.27,33,0,53,Yes,0
CUST3451,38,Female,Basic,30.51,6,0,75,Yes,0
CUST3452,30,Female,Standard,61.75,41,0,12,Yes,0
CUST3453,39,Male,Basic,28.72,15,0,38,Yes,0
CUST3454,36,Male,Basic,32.6,44,1,22,No,1
CUST3455,51,Male,Premium,80.22,3,0,13,Yes,0
CUST3456,31,Male,Premium,79.03,43,0,16,Yes,0
CUST3457,21,Male,Premium,87.35,47,0,23,Yes,0
CUST3458,65,Female,Premium,84.94,35,1,57,Yes,0
CUST3459,69,Male,Standard,57.39,14,0,62,Yes,0
CUST3460,63,Male,Basic,25.73,2,0,33,No,1
CUST3461,44,Male,Premium,81.01,29,0,50,Yes,0
CUST3462,46,Female,Premium,72.52,4,0,85,Yes,0
CUST3463,64,Male,Premium,71.57,26,1,9,Yes,0
CUST3464,45,Female,Standard,47.6,51,0,71,Yes,0
CUST3465,52,Male,Basic,21.48,12,0,20,No,1
CUST3466,25,Female,Premium,73.11,2,0,36,No,1
CUST3467,33,Female,Standard,64.39,17,1,6,Yes,0
CUST3468,59,Male,Premium,71.17,35,0,89,Yes,0
CUST3469,53,Male,Basic,33.18,10,0,12,No,1
CUST3470,47,Male,Basic,25.45,48,0,79,No,1
CUST3471,35,Male,Basic,37.43,22,0,29,Yes,0
CUST3472,19,Female,Premium,84.55,41,1,30,No,1
CUST3473,66,Female,Basic,26.11,43,1,4,Yes,0
CUST3474,30,Female,Basic,30.35,21,0,31,Yes,0
CUST3475,21,Female,Premium,81.46,15,0,15,Yes,0
CUST3476,43,Male,Basic,31.29,35,1,72,No,1
CUST3477,42,Male,Premium,73.44,48,0,21,Yes,0
CUST3478,47,Female,Basic,39.94,21,0,63,Yes,0
CUST3479,28,Male,Premium,82.77,21,0,43,Yes,0
CUST3480,24,Female,Standard,50.45,21,0,39,Yes,0
CUST3481,48,Male,Premium,91.31,44,0,36,Yes,0
CUST3482,61,Male,Premium,80.92,32,1,77,Yes,0
CUST3483,27,Female,Basic,36.67,55,1,15,No,1
CUST3484,56,Male,Basic,29.09,5,0,42,No,1
CUST3485,30,Female,Basic,34.39,39,0,83,No,1
CUST3486,48,Female,Standard,43.22,9,0,62,Yes,0
CUST3487,24,Female,Premium,95.38,53,0,14,Yes,0
CUST3488,66,Female,Standard,62.07,18,0,43,Yes,0
CUST3489,59,Female,Standard,46.35,21,0,89,Yes,0
CUST3490,59,Female,Basic,22.91,8,1,8,Yes,0
CUST3491,53,Male,Premium,79.49,44,1,64,Yes,0
CUST3492,37,Male,Premium,99.28,52,0,43,Yes,0
CUST3493,21,Female,Basic,25.14,34,0,19,Yes,0
CUST3494,24,Male,Standard,53.68,10,0,69,No,1
CUST3495,18,Male,Basic,20.6,51,1,73,No,1
CUST3496,61,Male,Standard,51.92,41,0,32,No,1
CUST3497,62,Female,Standard,57.14,57,0,79,Yes,0
CUST3498,59,Female,Basic,39.06,24,0,5,No,1
CUST3499,64,Male,Standard,55.5,40,1,82,No,1
